Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,External issue URL,Flags,Rank
Ivy,IVY-1550,Resolve report provides chain resolver name instead of specific used resolver name,Bug,Open,Major,Unresolved,Unassigned,Kirill Riabov,Kirill Riabov,11/17/2016 14:39,,11/17/2016 14:39,,2.2.0,,Core,,0,1,,,,,,,,,"Example of ivysetting file: 

{noformat} 
<ivysettings> 
<settings defaultResolver=""repository"" validate=""false""/> 
<resolvers> 
<chain name=""repository""> 
<ibiblio name=""custom1"" m2compatible=""true"" root=""https://nexusrep1.com/repository/> 
<ibiblio name=""custom2"" m2compatible=""true"" root=""https://nexusrep2.com/repository/> 
</chain> 
</resolvers> 
</ivysettings> 
{noformat} 

After regular resolve report contains actual resolver and artresolver names (""custom1"" or ""custom2""). 
After resolve with useCacheOnly=""true"" resolver and artresolver are set to ""cache"" for all resolved modules. 
If after that I do regular resolve (useCacheOnly=""false""), all resolvers and artresolvers are set to ""repository"". And the only way I found to get actual resolver and artresolvers in report is to clean repository cache and do resolve again. 
Ivy saves chain resolver name to module properties file in cache instead of the name of specific resolver which found and downloaded artifacts. This happens every time when resolver and artifact.resolver specified in module properties file in cache are not found (for example, ""cache""). 
",,,,,,,,,,,,"33 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i36ggn:
Ivy,IVY-1551,Ivy incorrectly enforces improper version of a dependency in case of usage of <dependencyManagement>,Bug,Open,Major,Unresolved,Unassigned,Pavel S.,Pavel S.,12/5/2016 12:04,,12/8/2016 4:25,,,,,,0,2,,,,,,,,sbt 0.13.13,"I have sbt project, which refers a dependency from a hosted Maven repository. 

In the parent pom of the dependency there is {{dependencyManagement}} and {{dependencies}} sections declared: 

{code} 
<dependencyManagement> 
<dependencies> 
<dependency> 
<groupId>org.springframework.cloud</groupId> 
<artifactId>spring-cloud-starter-parent</artifactId> 
<version>Angel.SR4</version> 
<type>pom</type> 
<scope>import</scope> 
</dependency> 
<dependency> 
<groupId>org.projectlombok</groupId> 
<artifactId>lombok</artifactId> 
<version>1.14.8</version> 
</dependency> 
// ... 
</dependencies> 
</dependencyManagement> 

<dependencies> 
<dependency> 
<groupId>org.projectlombok</groupId> 
<artifactId>lombok</artifactId> 
</dependency> 
</dependencies> 
{code} 

I have a subproject with the pom like so: 

{code} 
<project xmlns=""http://maven.apache.org/POM/4.0.0"" 
xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" 
xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/xsd/maven-4.0.0.xsd""> 
<parent> 
<artifactId>starter-kafka</artifactId> 
<groupId>com.test.parent</groupId> 
<version>2.0.0-SNAPSHOT</version> 
</parent> 
<modelVersion>4.0.0</modelVersion> 

<artifactId>starter-kafka-core</artifactId> 

<dependencies> 
<dependency> 
<groupId>org.apache.kafka</groupId> 
<artifactId>kafka-clients</artifactId> 
</dependency> 

<dependency> 
<groupId>org.springframework.hateoas</groupId> 
<artifactId>spring-hateoas</artifactId> 
</dependency> 
</dependencies> 


</project> 
{code} 


When I'm referencing my artifact {{starter-kafka}} from a maven project lombok dependency version is set to 0.14.8 as it declared in the {{dependencyManagement}} section of the parent pom of my dependency. 

When I'm referencing {{starter-kafka}} from a sbt project lombok dependency version is almost always set to 0.12.6, as it declared in spring's parent pom {{dependencyManagement}} section (but sometimes it may be set to a proper value). 

In case I set lombok version explicitly in both of my parent pom everything works fine for both Maven and sbt: 

{code} 
<dependencies> 
<dependency> 
<groupId>org.projectlombok</groupId> 
<artifactId>lombok</artifactId> 
<version>1.14.8</version> 
</dependency> 
</dependencies> 
{code} 

Also please note that effective pom is the same in both the cases. So the problem is how Ivy interprets the pom.",,,,,,,,12/8/2016 4:25,,,,"30 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i37607:
Ivy,IVY-1552,PGP signing during publication shouldn't require bouncy castle dependencies to be in .ant/lib,Bug,Closed,Major,Duplicate,Unassigned,Re?at SABIQ,Re?at SABIQ,12/11/2016 10:57,,12/11/2016 11:12,12/11/2016 11:12,2.4.0,,Core,,0,1,,,,,,,,,"With 
<signers> 
<pgp name=""default-sig"" keyId=""${pgp.key}"" password=""${pgp.password}""/> 
</signers> 
in ivysettings.xml, 
ivy kept throwing CNFE until i put these dependencies in .ant/lib: 
<dependency org=""org.bouncycastle"" name=""bcpg-jdk15on"" rev=""1.49"" conf=""default""/> 
<dependency org=""org.bouncycastle"" name=""bcprov-jdk15on"" rev=""1.49"" conf=""default""/> 

I ended up putting the following comment in ivy.xml: 
<!-- First 2 currently must be in .ant/lib (pgp signer didn't work via dependency or ivycache manipulation, etc). --> 

P.S. I believe this issue is ongoing since 2012/13.",,,,,,,pgp,,,,,"30 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i37g5r:
Ivy,IVY-1553,PGP signing during publication shouldn't require bouncy castle dependencies to be in .ant/lib or forking another java process with classpath explicitly configured to contain bouncy castle modules,Bug,Open,Major,Unresolved,Unassigned,Re?at SABIQ,Re?at SABIQ,12/11/2016 10:57,,12/27/2016 21:48,,2.4.0,,Core,,0,3,,,,,,,,,"With 
<signers> 
<pgp name=""default-sig"" keyId=""${pgp.key}"" password=""${pgp.password}""/> 
</signers> 
in ivysettings.xml, 
ivy kept throwing CNFE until i put these dependencies in .ant/lib: 
<dependency org=""org.bouncycastle"" name=""bcpg-jdk15on"" rev=""1.49"" conf=""default""/> 
<dependency org=""org.bouncycastle"" name=""bcprov-jdk15on"" rev=""1.49"" conf=""default""/> 

I ended up putting the following comment in ivy.xml: 
<!-- First 2 currently must be in .ant/lib (pgp signer didn't work via dependency or ivycache manipulation, etc). --> 

P.S. I believe this issue is ongoing since 2012/13.",,,,,,,pgp,12/14/2016 12:08,,,,"27 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i37g5z:
Ivy,IVY-1554,Please add additional checksum algorithms,Improvement,Resolved,Critical,Fixed,Nicolas Lalevée,Andreas Felder,Andreas Felder,2/24/2017 8:06,,5/21/2017 17:31,5/21/2017 17:31,2.4.0,master,Core,,0,3,,,,,,,,,"Apache Ivy provides two algorithms (SHA-1 and MD5) to verify correctness of files in repository. MD5 is known to be unsafe for a while, which is no problem because also SHA-1 is suppported. As of yesterday SHA-1 is also broken (e.g. http://hackaday.com/2017/02/23/shattered-sha-1-is-broken/). 

To ensure correctness of our artifacts, please extend those algorithms with SHA-256 and or SHA-512. 

MessageDigests are computed in class 
https://git-wip-us.apache.org/repos/asf?p=ant-ivy.git;a=blob;f=src/java/org/apache/ivy/util/ChecksumHelper.java;h=56aa936296fa9fbd9699432f041e06a9e588a618;hb=HEAD 
using {{MessageDigest.getInstance(mdAlgorithm)}}. It should be no problem to extend the list of allowed algorithms, because at least with JDK/JRE 6 SHA-512 is supported (see https://docs.oracle.com/javase/6/docs/technotes/guides/security/StandardNames.html#MessageDigest). 
",,,,,,,security,5/18/2017 10:53,,,,7 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i3akcf:
Ivy,IVY-1555,Including optional ivysettings of type 'file' doesn't work when file doesn't exist,Bug,Resolved,Minor,Fixed,Nicolas Lalevée,Janek Lehr,Janek Lehr,3/27/2017 17:09,,6/1/2017 11:41,6/1/2017 11:41,2.4.0,master,,,0,2,,,,,,,,,"The 'optional' attribute of the <include> tag in <ivysettings> doesn't work for regular file paths when using the 'file' include type, and the file doesn't exist. It requires using URL format when providing the file path, i.e. 'file:/path/to/settings'. 

Also, 'optional' doesn't do anything when using the 'url' type for include. 

The reason it fails is because [urlFromFileAttribute|https://git-wip-us.apache.org/repos/asf?p=ant-ivy.git;a=blob;f=src/java/org/apache/ivy/core/settings/XmlSettingsParser.java;h=a40cc1ca601ef661b92c1b9ec1ed00fc155bac20;hb=HEAD#l415] is called before checking the 'optional' attribute, which results in a [java.io.FileNotFoundException|https://git-wip-us.apache.org/repos/asf?p=ant-ivy.git;a=blob;f=src/java/org/apache/ivy/core/settings/XmlSettingsParser.java;h=a40cc1ca601ef661b92c1b9ec1ed00fc155bac20;hb=HEAD#l457] when trying to determine the URL path of the file that doesn't exist. 

My current work around is to prepend the file path with 'file:' so that [creating a URL instance|https://git-wip-us.apache.org/repos/asf?p=ant-ivy.git;a=blob;f=src/java/org/apache/ivy/core/settings/XmlSettingsParser.java;h=a40cc1ca601ef661b92c1b9ec1ed00fc155bac20;hb=HEAD#l449] succeeds in urlFromFileAttribute, which returns back to includeStarted where the 'optional' attribute [is checked|https://git-wip-us.apache.org/repos/asf?p=ant-ivy.git;a=blob;f=src/java/org/apache/ivy/core/settings/XmlSettingsParser.java;h=a40cc1ca601ef661b92c1b9ec1ed00fc155bac20;hb=HEAD#l421]. 

Here is the exception I'm getting 
{code} 
==== stderr ==== 
java.text.ParseException: failed to load settings from file:/Users/janek.lehr/<removed>/ivysettings.xml: io problem while parsing config file: /path/does/not/exist 
at org.apache.ivy.core.settings.XmlSettingsParser.doParse(XmlSettingsParser.java:165) 
at org.apache.ivy.core.settings.XmlSettingsParser.parse(XmlSettingsParser.java:150) 
at org.apache.ivy.core.settings.IvySettings.load(IvySettings.java:393) 
at org.apache.ivy.Ivy.configure(Ivy.java:417) 
at org.apache.ivy.Main.initSettings(Main.java:452) 
at org.apache.ivy.Main.run(Main.java:247) 
at org.apache.ivy.Main.main(Main.java:219) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 
at java.lang.reflect.Method.invoke(Method.java:498) 
at com.martiansoftware.nailgun.NGSession.run(NGSession.java:280) 
Caused by: org.xml.sax.SAXException: io problem while parsing config file: /path/does/not/exist 
java.io.FileNotFoundException: /path/does/not/exist 
at org.apache.ivy.core.settings.XmlSettingsParser.startElement(XmlSettingsParser.java:234) 
at com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser.startElement(AbstractSAXParser.java:509) 
at com.sun.org.apache.xerces.internal.parsers.AbstractXMLDocumentParser.emptyElement(AbstractXMLDocumentParser.java:182) 
at com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl.scanStartElement(XMLDocumentFragmentScannerImpl.java:1339) 
at com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$FragmentContentDriver.next(XMLDocumentFragmentScannerImpl.java:2784) 
at com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl.next(XMLDocumentScannerImpl.java:602) 
at com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl.scanDocument(XMLDocumentFragmentScannerImpl.java:505) 
at com.sun.org.apache.xerces.internal.parsers.XML11Configuration.parse(XML11Configuration.java:841) 
at com.sun.org.apache.xerces.internal.parsers.XML11Configuration.parse(XML11Configuration.java:770) 
at com.sun.org.apache.xerces.internal.parsers.XMLParser.parse(XMLParser.java:141) 
at com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser.parse(AbstractSAXParser.java:1213) 
at com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser.parse(SAXParserImpl.java:643) 
at com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl.parse(SAXParserImpl.java:327) 
at javax.xml.parsers.SAXParser.parse(SAXParser.java:274) 
at org.apache.ivy.core.settings.XmlSettingsParser.doParse(XmlSettingsParser.java:160) 
... 11 more 
Caused by: java.io.FileNotFoundException: /path/does/not/exist 
at org.apache.ivy.core.settings.XmlSettingsParser.urlFromFileAttribute(XmlSettingsParser.java:457) 
at org.apache.ivy.core.settings.XmlSettingsParser.includeStarted(XmlSettingsParser.java:415) 
at org.apache.ivy.core.settings.XmlSettingsParser.startElement(XmlSettingsParser.java:211) 
... 25 more 

==== stdout ==== 
:: loading settings :: file = /Users/janek.lehr/<removed>/ivysettings.xml 
setting 'ivy.settings.dir' to '/Users/janek.lehr/<removed>' 
setting 'ivy.conf.dir' to '/Users/janek.lehr/<removed>' 
setting 'ivy.settings.file' to '/Users/janek.lehr/<removed>/ivysettings.xml' 
setting 'ivy.conf.file' to '/Users/janek.lehr/<removed>/ivysettings.xml' 
setting 'ivy.settings.url' to 'file:/Users/janek.lehr/<removed>/ivysettings.xml' 
setting 'ivy.conf.url' to 'file:/Users/janek.lehr/<removed>/ivysettings.xml' 
setting 'ivy.settings.dir.url' to 'file:/Users/janek.lehr/<removed>/' 
setting 'ivy.default.ivy.user.dir' to '/Users/janek.lehr/.ivy2' 
setting 'ivy.home' to '/Users/janek.lehr/.ivy2' 
no default ivy user dir defined: set to /Users/janek.lehr/.ivy2 
setting 'ivy.log.modules.in.use' to 'false' 
setting 'ivy.resolver.default.check.modified' to 'false' 
setting 'ivy.default.always.check.exact.revision' to 'false' 
setting 'ivy.retrieve.pattern' to '${ivy.lib.dir}/[artifact]-[revision](-[classifier]).[ext]' 
setting 'ivy.configurations' to '*' 
setting 'ivy.buildlist.ivyfilepath' to 'ivy.xml' 
setting 'ivy.status' to 'integration' 
setting 'ivy.resolve.default.type.filter' to '*' 
setting 'ivy.project.dir' to '${basedir}' 
setting 'ivy.dep.file' to 'ivy.xml' 
'ivy.settings.file' already set: discarding 'ivysettings.xml' 
setting 'ivy.report.output.pattern' to '[organisation]-[module]-[conf].[ext]' 
setting 'ivy.cache.ttl.default' to '10s' 
setting 'ivy.publish.src.artifacts.pattern' to '${ivy.distrib.dir}/[type]s/[artifact]-[revision](-[classifier]).[ext]' 
setting 'ivy.deliver.ivy.pattern' to '${ivy.distrib.dir}/[type]s/[artifact]-[revision](-[classifier]).[ext]' 
setting 'ivy.build.artifacts.dir' to '${ivy.project.dir}/build/artifacts' 
setting 'ivy.checksums' to 'sha1,md5' 
setting 'ivy.distrib.dir' to '${ivy.project.dir}/distrib' 
setting 'ivy.lib.dir' to '${ivy.project.dir}/lib' 
{code} 

Here is a sanitized version of my ivysettings.xml 
{code} 
$ cat <removed>/ivysettings.xml 
<ivysettings> 

<include file=""/path/does/not/exist"" 
optional=""true"" /> 

<resolvers> 
<chain returnFirst=""true""> 
<ibiblio name=""ibiblio"" 
m2compatible=""true"" /> 

(removed rest of the chain) 

</chain> 
</resolvers> 
</ivysettings> 
{code} 

Changing the include line to 
{code} 
<include file=""file:/path/does/not/exist"" 
optional=""true"" /> 
{code} 
fixes the problem, but I find it kind of annoying to require a URL format when using the 'file' type.",,,,,,,,5/21/2017 12:10,,,,"5 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i3cuhr:
Ivy,IVY-1556,"IllegalStateException / ""impossible to get artifacts when data has not been loaded."" with LatestCompatibleConflictManager",Bug,Open,Major,Unresolved,Unassigned,Philipp Stevermann,Philipp Stevermann,4/4/2017 13:17,,4/4/2017 13:20,,2.4.0,,,,0,1,,,,,,,,"Ubuntu 14.04.5 LTS 
Oracle JDK 1.6.0_45 
Oracle JDK 1.7.0_80 
Oracle JDK 1.8.0_121 
(optionally Apache Ant 1.9.3)","Under certain circumstances, Ivy's resolve using the LatestCompatibleConflictManager does abort with a message describing the conflict it encountered, but leaves sone IvyNodes without ModuleDescriptors, causing an IllegalStateException (at org.apache.ivy.core.resolve.IvyNode.getArtifacts(IvyNode.java:811)). (I have not been able to figure out exactly which circumstances are necessary.) This makes finding the conflict more difficult than necessary. 

h3. Steps to reproduce the problem 
# Unpack the attached example 
# Open a shell in the example's top folder 
# Execute ant (tested with Ant 1.9.3) or (if you Ivy cache is clean) java -jar ivy-2.4.0.jar -settings ivysettings.xml 

h3. Expected output 
{code}test-org#target-module;1.8.8 (needed by [test-org#intermediate-module;1.0.0]) conflicts with test-org#target-module;1.3.+ (needed by [test-org#source-module;1.0.0]){code} or similar 

h3. Actual output 
{code}impossible to get artifacts when data has not been loaded. IvyNode = test-org#other-module;1.0.0{code} 

Please note that the example might not work/fail on all Ivy installations and is sensitive to changes in most ivy.xml files of the example (the bug is surprisingly fickle).",,,,,,,,,,,,"13 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i3d6nr:
Ivy,IVY-1557,Request info lost when IvyAuthenticator delegates to wrapped authenticator,Bug,Resolved,Major,Fixed,jaikiran pai,Shane Clarke,Shane Clarke,4/7/2017 14:16,,6/19/2017 1:52,6/19/2017 1:17,2.4.0,master,,,0,2,,,,,,,,,"Hit this in an environment with multiple authenticators. 

IvyAuthenticator gets set as default during an ivy resolve wrapping the previous authenticator. 

Any subsequent password authentication request using Authenticator.requestPasswordAuthentication(String host, InetAddress addr, int port, String protocol, String prompt, String scheme, URL url, Authenticator.RequestorType reqType) that the IvyAuthenticator can't handle will be delegated to the 'original' wrapped authenticator. 

But the requestingURL and requestingAuthType fields in the original request will be lost. 

The IvyAuthenticator is delegating using Authenticator.requestPasswordAuthentication(String host, InetAddress addr, int port, String protocol, String prompt, String scheme) 

Which resets all fields to null and sets them to the method arguments losing the two fields.",,,,,,,,6/18/2017 5:09,,,,3 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i3dcvz:
Ivy,IVY-1558,POM support does not account for profiles as does Maven,Improvement,Resolved,Major,Fixed,Matt Benson,Matt Benson,Matt Benson,4/21/2017 14:14,,4/21/2017 14:16,4/21/2017 14:16,2.4.0,"unspecified, master",Maven Compatibility,,0,1,,,,,,,,,Maven pulls in dependencies via profiles that are {{activeByDefault}} and activated by properties in parents and {{dependencyManagement}} {{import}} POMs.,,,,,,,,,,,,"11 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i3dxjz:
Ivy,IVY-1559,test2,Bug,Open,Major,Unresolved,Unassigned,Lindrit Kqiku,Lindrit Kqiku,5/3/2017 9:12,,5/3/2017 9:12,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,"9 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,0|i3eeuf:
